@timestamp,@message
2023-11-29 13:42:03.741,"{'loss': 0.1212, 'learning_rate': 7.345385347288297e-05, 'epoch': 1.9}"
2023-11-29 13:39:51.707,"{'loss': 0.1502, 'learning_rate': 7.37710117348557e-05, 'epoch': 1.89}"
2023-11-29 13:37:40.674,"{'loss': 0.0869, 'learning_rate': 7.408816999682842e-05, 'epoch': 1.89}"
2023-11-29 13:35:28.639,"{'loss': 0.1031, 'learning_rate': 7.440532825880114e-05, 'epoch': 1.88}"
2023-11-29 13:33:16.606,"{'loss': 0.1376, 'learning_rate': 7.472248652077387e-05, 'epoch': 1.88}"
2023-11-29 13:31:04.571,"{'loss': 0.1396, 'learning_rate': 7.50396447827466e-05, 'epoch': 1.87}"
2023-11-29 13:28:52.538,"{'loss': 0.1314, 'learning_rate': 7.535680304471932e-05, 'epoch': 1.87}"
2023-11-29 13:26:40.504,"{'loss': 0.105, 'learning_rate': 7.567396130669204e-05, 'epoch': 1.86}"
2023-11-29 13:24:28.471,"{'loss': 0.084, 'learning_rate': 7.599111956866477e-05, 'epoch': 1.86}"
2023-11-29 13:22:16.437,"{'loss': 0.152, 'learning_rate': 7.630827783063749e-05, 'epoch': 1.86}"
2023-11-29 13:20:05.404,"{'loss': 0.1155, 'learning_rate': 7.662543609261022e-05, 'epoch': 1.85}"
2023-11-29 13:17:53.370,"{'loss': 0.1195, 'learning_rate': 7.694259435458295e-05, 'epoch': 1.85}"
2023-11-29 13:15:41.337,"{'loss': 0.1526, 'learning_rate': 7.725975261655567e-05, 'epoch': 1.84}"
2023-11-29 13:13:29.303,"{'loss': 0.1101, 'learning_rate': 7.757691087852838e-05, 'epoch': 1.84}"
2023-11-29 13:11:17.270,"{'loss': 0.1178, 'learning_rate': 7.789406914050111e-05, 'epoch': 1.83}"
2023-11-29 13:09:05.237,"{'loss': 0.1075, 'learning_rate': 7.821122740247385e-05, 'epoch': 1.83}"
2023-11-29 13:06:53.204,"{'loss': 0.1058, 'learning_rate': 7.852838566444656e-05, 'epoch': 1.82}"
2023-11-29 13:04:41.169,"{'loss': 0.1216, 'learning_rate': 7.884554392641928e-05, 'epoch': 1.82}"
2023-11-29 13:02:30.135,"{'loss': 0.1559, 'learning_rate': 7.916270218839201e-05, 'epoch': 1.81}"
2023-11-29 13:00:18.101,"{'loss': 0.1452, 'learning_rate': 7.947986045036474e-05, 'epoch': 1.81}"
2023-11-29 12:58:06.067,"{'loss': 0.117, 'learning_rate': 7.979701871233746e-05, 'epoch': 1.8}"
2023-11-29 12:55:54.033,"{'loss': 0.1504, 'learning_rate': 8.011417697431018e-05, 'epoch': 1.8}"
2023-11-29 12:53:41.999,"{'loss': 0.1179, 'learning_rate': 8.043133523628291e-05, 'epoch': 1.79}"
2023-11-29 12:51:29.966,"{'loss': 0.1459, 'learning_rate': 8.074849349825563e-05, 'epoch': 1.79}"
2023-11-29 12:49:17.932,"{'loss': 0.1233, 'learning_rate': 8.106565176022836e-05, 'epoch': 1.78}"
2023-11-29 12:47:06.899,"{'loss': 0.086, 'learning_rate': 8.138281002220109e-05, 'epoch': 1.78}"
2023-11-29 12:44:54.867,"{'loss': 0.1361, 'learning_rate': 8.169996828417381e-05, 'epoch': 1.77}"
2023-11-29 12:42:42.834,"{'loss': 0.1034, 'learning_rate': 8.201712654614652e-05, 'epoch': 1.77}"
2023-11-29 12:40:30.799,"{'loss': 0.1401, 'learning_rate': 8.233428480811926e-05, 'epoch': 1.76}"
2023-11-29 12:38:18.765,"{'loss': 0.1337, 'learning_rate': 8.265144307009199e-05, 'epoch': 1.76}"
2023-11-29 12:36:06.731,"{'loss': 0.0979, 'learning_rate': 8.29686013320647e-05, 'epoch': 1.76}"
2023-11-29 12:33:54.698,"{'loss': 0.1232, 'learning_rate': 8.328575959403742e-05, 'epoch': 1.75}"
2023-11-29 12:31:42.665,"{'loss': 0.0939, 'learning_rate': 8.360291785601015e-05, 'epoch': 1.75}"
2023-11-29 12:29:31.632,"{'loss': 0.1495, 'learning_rate': 8.392007611798288e-05, 'epoch': 1.74}"
2023-11-29 12:27:19.600,"{'loss': 0.169, 'learning_rate': 8.42372343799556e-05, 'epoch': 1.74}"
2023-11-29 12:25:07.566,"{'loss': 0.154, 'learning_rate': 8.455439264192832e-05, 'epoch': 1.73}"
2023-11-29 12:22:55.533,"{'loss': 0.1076, 'learning_rate': 8.487155090390105e-05, 'epoch': 1.73}"
2023-11-29 12:20:43.498,"{'loss': 0.1648, 'learning_rate': 8.518870916587377e-05, 'epoch': 1.72}"
2023-11-29 12:18:31.464,"{'loss': 0.1234, 'learning_rate': 8.55058674278465e-05, 'epoch': 1.72}"
2023-11-29 12:16:19.430,"{'loss': 0.094, 'learning_rate': 8.582302568981923e-05, 'epoch': 1.71}"
2023-11-29 12:14:07.396,"{'loss': 0.1131, 'learning_rate': 8.614018395179195e-05, 'epoch': 1.71}"
2023-11-29 12:11:56.362,"{'loss': 0.1579, 'learning_rate': 8.645734221376467e-05, 'epoch': 1.7}"
2023-11-29 12:09:44.328,"{'loss': 0.0983, 'learning_rate': 8.67745004757374e-05, 'epoch': 1.7}"
2023-11-29 12:07:32.296,"{'loss': 0.15, 'learning_rate': 8.709165873771013e-05, 'epoch': 1.69}"
2023-11-29 12:05:20.263,"{'loss': 0.1513, 'learning_rate': 8.740881699968285e-05, 'epoch': 1.69}"
2023-11-29 12:03:08.230,"{'loss': 0.1341, 'learning_rate': 8.772597526165556e-05, 'epoch': 1.68}"
2023-11-29 12:00:56.196,"{'loss': 0.1369, 'learning_rate': 8.80431335236283e-05, 'epoch': 1.68}"
2023-11-29 11:58:44.163,"{'loss': 0.1397, 'learning_rate': 8.836029178560103e-05, 'epoch': 1.67}"
2023-11-29 11:56:32.129,"{'loss': 0.1463, 'learning_rate': 8.867745004757374e-05, 'epoch': 1.67}"
2023-11-29 11:54:21.096,"{'loss': 0.1414, 'learning_rate': 8.899460830954646e-05, 'epoch': 1.67}"
2023-11-29 11:52:09.062,"{'loss': 0.1712, 'learning_rate': 8.931176657151919e-05, 'epoch': 1.66}"
2023-11-29 11:49:57.028,"{'loss': 0.0998, 'learning_rate': 8.962892483349191e-05, 'epoch': 1.66}"
2023-11-29 11:47:44.994,"{'loss': 0.1514, 'learning_rate': 8.994608309546464e-05, 'epoch': 1.65}"
2023-11-29 11:45:32.961,"{'loss': 0.1387, 'learning_rate': 9.026324135743737e-05, 'epoch': 1.65}"
2023-11-29 11:43:20.928,"{'loss': 0.1894, 'learning_rate': 9.058039961941009e-05, 'epoch': 1.64}"
2023-11-29 11:41:08.895,"{'loss': 0.1521, 'learning_rate': 9.089755788138281e-05, 'epoch': 1.64}"
2023-11-29 11:38:56.861,"{'loss': 0.125, 'learning_rate': 9.121471614335554e-05, 'epoch': 1.63}"
2023-11-29 11:36:45.827,"{'loss': 0.1321, 'learning_rate': 9.153187440532827e-05, 'epoch': 1.63}"
2023-11-29 11:34:33.794,"{'loss': 0.122, 'learning_rate': 9.184903266730099e-05, 'epoch': 1.62}"
2023-11-29 11:32:21.759,"{'loss': 0.1666, 'learning_rate': 9.21661909292737e-05, 'epoch': 1.62}"
2023-11-29 11:30:09.726,"{'loss': 0.1336, 'learning_rate': 9.248334919124644e-05, 'epoch': 1.61}"
2023-11-29 11:27:57.691,"{'loss': 0.1045, 'learning_rate': 9.280050745321917e-05, 'epoch': 1.61}"
2023-11-29 11:25:45.658,"{'loss': 0.162, 'learning_rate': 9.311766571519188e-05, 'epoch': 1.6}"
2023-11-29 11:23:33.624,"{'loss': 0.1074, 'learning_rate': 9.343482397716462e-05, 'epoch': 1.6}"
2023-11-29 11:21:21.591,"{'loss': 0.1566, 'learning_rate': 9.375198223913733e-05, 'epoch': 1.59}"
2023-11-29 11:19:10.559,"{'loss': 0.1752, 'learning_rate': 9.406914050111005e-05, 'epoch': 1.59}"
2023-11-29 11:16:58.526,"{'loss': 0.1286, 'learning_rate': 9.438629876308278e-05, 'epoch': 1.58}"
2023-11-29 11:14:46.493,"{'loss': 0.1802, 'learning_rate': 9.470345702505551e-05, 'epoch': 1.58}"
2023-11-29 11:12:34.459,"{'loss': 0.1615, 'learning_rate': 9.502061528702823e-05, 'epoch': 1.57}"
2023-11-29 11:10:22.426,"{'loss': 0.1537, 'learning_rate': 9.533777354900095e-05, 'epoch': 1.57}"
2023-11-29 11:08:10.392,"{'loss': 0.1641, 'learning_rate': 9.565493181097368e-05, 'epoch': 1.57}"
2023-11-29 11:05:58.359,"{'loss': 0.1547, 'learning_rate': 9.597209007294641e-05, 'epoch': 1.56}"
2023-11-29 11:03:46.326,"{'loss': 0.1359, 'learning_rate': 9.628924833491913e-05, 'epoch': 1.56}"
2023-11-29 11:01:35.294,"{'loss': 0.136, 'learning_rate': 9.660640659689185e-05, 'epoch': 1.55}"
2023-11-29 10:59:23.261,"{'loss': 0.1704, 'learning_rate': 9.692356485886458e-05, 'epoch': 1.55}"
2023-11-29 10:57:11.228,"{'loss': 0.1095, 'learning_rate': 9.724072312083731e-05, 'epoch': 1.54}"
2023-11-29 10:54:59.195,"{'loss': 0.134, 'learning_rate': 9.755788138281003e-05, 'epoch': 1.54}"
2023-11-29 10:52:47.163,"{'loss': 0.1033, 'learning_rate': 9.787503964478276e-05, 'epoch': 1.53}"
2023-11-29 10:50:35.130,"{'loss': 0.1516, 'learning_rate': 9.819219790675548e-05, 'epoch': 1.53}"
2023-11-29 10:48:23.098,"{'loss': 0.1101, 'learning_rate': 9.850935616872819e-05, 'epoch': 1.52}"
2023-11-29 10:46:12.065,"{'loss': 0.1262, 'learning_rate': 9.882651443070092e-05, 'epoch': 1.52}"
2023-11-29 10:44:00.031,"{'loss': 0.1776, 'learning_rate': 9.914367269267366e-05, 'epoch': 1.51}"
2023-11-29 10:41:47.998,"{'loss': 0.1818, 'learning_rate': 9.946083095464637e-05, 'epoch': 1.51}"
2023-11-29 10:39:35.965,"{'loss': 0.1204, 'learning_rate': 9.977798921661909e-05, 'epoch': 1.5}"
2023-11-29 10:37:23.932,"{'loss': 0.1286, 'learning_rate': 0.00010009514747859183, 'epoch': 1.5}"
2023-11-29 10:35:11.899,"{'loss': 0.1743, 'learning_rate': 0.00010041230574056455, 'epoch': 1.49}"
2023-11-29 10:32:59.865,"{'loss': 0.1219, 'learning_rate': 0.00010072946400253727, 'epoch': 1.49}"
2023-11-29 10:30:47.831,"{'loss': 0.1376, 'learning_rate': 0.00010104662226451, 'epoch': 1.48}"
2023-11-29 10:28:36.797,"{'loss': 0.1544, 'learning_rate': 0.00010136378052648272, 'epoch': 1.48}"
2023-11-29 10:26:24.763,"{'loss': 0.1848, 'learning_rate': 0.00010168093878845544, 'epoch': 1.47}"
2023-11-29 10:24:12.729,"{'loss': 0.1349, 'learning_rate': 0.00010199809705042818, 'epoch': 1.47}"
2023-11-29 10:22:00.695,"{'loss': 0.1209, 'learning_rate': 0.0001023152553124009, 'epoch': 1.47}"
2023-11-29 10:19:48.662,"{'loss': 0.1557, 'learning_rate': 0.0001026324135743736, 'epoch': 1.46}"
2023-11-29 10:17:36.628,"{'loss': 0.1755, 'learning_rate': 0.00010294957183634635, 'epoch': 1.46}"
2023-11-29 10:15:24.595,"{'loss': 0.1164, 'learning_rate': 0.00010326673009831907, 'epoch': 1.45}"
2023-11-29 10:13:13.562,"{'loss': 0.1279, 'learning_rate': 0.00010358388836029178, 'epoch': 1.45}"
2023-11-29 10:11:01.529,"{'loss': 0.185, 'learning_rate': 0.00010390104662226451, 'epoch': 1.44}"
2023-11-29 10:08:49.495,"{'loss': 0.1316, 'learning_rate': 0.00010421820488423723, 'epoch': 1.44}"
2023-11-29 10:06:37.462,"{'loss': 0.1137, 'learning_rate': 0.00010453536314620998, 'epoch': 1.43}"
2023-11-29 10:04:25.428,"{'loss': 0.1574, 'learning_rate': 0.0001048525214081827, 'epoch': 1.43}"
2023-11-29 10:02:13.395,"{'loss': 0.1199, 'learning_rate': 0.00010516967967015541, 'epoch': 1.42}"
2023-11-29 10:00:01.362,"{'loss': 0.1292, 'learning_rate': 0.00010548683793212814, 'epoch': 1.42}"
2023-11-29 09:57:50.328,"{'loss': 0.1434, 'learning_rate': 0.00010580399619410086, 'epoch': 1.41}"
2023-11-29 09:55:38.295,"{'loss': 0.1303, 'learning_rate': 0.00010612115445607358, 'epoch': 1.41}"
2023-11-29 09:53:26.262,"{'loss': 0.1835, 'learning_rate': 0.00010643831271804632, 'epoch': 1.4}"
2023-11-29 09:51:14.229,"{'loss': 0.1646, 'learning_rate': 0.00010675547098001904, 'epoch': 1.4}"
2023-11-29 09:49:02.196,"{'loss': 0.1591, 'learning_rate': 0.00010707262924199174, 'epoch': 1.39}"
2023-11-29 09:46:50.164,"{'loss': 0.114, 'learning_rate': 0.00010738978750396449, 'epoch': 1.39}"
2023-11-29 09:44:38.130,"{'loss': 0.2068, 'learning_rate': 0.0001077069457659372, 'epoch': 1.38}"
2023-11-29 09:42:26.098,"{'loss': 0.1732, 'learning_rate': 0.00010802410402790992, 'epoch': 1.38}"
2023-11-29 09:40:15.066,"{'loss': 0.1145, 'learning_rate': 0.00010834126228988266, 'epoch': 1.37}"
2023-11-29 09:38:03.033,"{'loss': 0.1023, 'learning_rate': 0.00010865842055185537, 'epoch': 1.37}"
2023-11-29 09:35:50.999,"{'loss': 0.2016, 'learning_rate': 0.00010897557881382812, 'epoch': 1.37}"
2023-11-29 09:33:38.967,"{'loss': 0.1616, 'learning_rate': 0.00010929273707580084, 'epoch': 1.36}"
2023-11-29 09:31:26.934,"{'loss': 0.1225, 'learning_rate': 0.00010960989533777355, 'epoch': 1.36}"
2023-11-29 09:29:14.901,"{'loss': 0.1541, 'learning_rate': 0.00010992705359974628, 'epoch': 1.35}"
2023-11-29 09:27:02.867,"{'loss': 0.1577, 'learning_rate': 0.000110244211861719, 'epoch': 1.35}"
2023-11-29 09:24:51.831,"{'loss': 0.137, 'learning_rate': 0.00011056137012369172, 'epoch': 1.34}"
2023-11-29 09:22:39.798,"{'loss': 0.1423, 'learning_rate': 0.00011087852838566446, 'epoch': 1.34}"
2023-11-29 09:20:27.765,"{'loss': 0.1393, 'learning_rate': 0.00011119568664763718, 'epoch': 1.33}"
2023-11-29 09:18:15.731,"{'loss': 0.1647, 'learning_rate': 0.0001115128449096099, 'epoch': 1.33}"
2023-11-29 09:16:03.697,"{'loss': 0.1258, 'learning_rate': 0.00011183000317158263, 'epoch': 1.32}"
2023-11-29 09:13:51.663,"{'loss': 0.1441, 'learning_rate': 0.00011214716143355535, 'epoch': 1.32}"
2023-11-29 09:11:39.630,"{'loss': 0.1381, 'learning_rate': 0.00011246431969552807, 'epoch': 1.31}"
2023-11-29 09:09:27.598,"{'loss': 0.1954, 'learning_rate': 0.0001127814779575008, 'epoch': 1.31}"
2023-11-29 09:07:15.564,"{'loss': 0.2308, 'learning_rate': 0.00011309863621947351, 'epoch': 1.3}"
2023-11-29 09:05:04.531,"{'loss': 0.1625, 'learning_rate': 0.00011341579448144626, 'epoch': 1.3}"
2023-11-29 09:02:52.497,"{'loss': 0.1514, 'learning_rate': 0.00011373295274341898, 'epoch': 1.29}"
2023-11-29 09:00:40.464,"{'loss': 0.1752, 'learning_rate': 0.0001140501110053917, 'epoch': 1.29}"
2023-11-29 08:58:28.432,"{'loss': 0.171, 'learning_rate': 0.00011436726926736443, 'epoch': 1.28}"
2023-11-29 08:56:16.399,"{'loss': 0.1575, 'learning_rate': 0.00011468442752933714, 'epoch': 1.28}"
2023-11-29 08:54:04.366,"{'loss': 0.1392, 'learning_rate': 0.00011500158579130986, 'epoch': 1.27}"
2023-11-29 08:51:52.332,"{'loss': 0.2089, 'learning_rate': 0.0001153187440532826, 'epoch': 1.27}"
2023-11-29 08:49:40.300,"{'loss': 0.1906, 'learning_rate': 0.00011563590231525532, 'epoch': 1.27}"
2023-11-29 08:47:29.266,"{'loss': 0.1124, 'learning_rate': 0.00011595306057722804, 'epoch': 1.26}"
2023-11-29 08:45:17.233,"{'loss': 0.1448, 'learning_rate': 0.00011627021883920077, 'epoch': 1.26}"
2023-11-29 08:43:05.199,"{'loss': 0.1693, 'learning_rate': 0.00011658737710117349, 'epoch': 1.25}"
2023-11-29 08:40:53.166,"{'loss': 0.1372, 'learning_rate': 0.00011690453536314621, 'epoch': 1.25}"
2023-11-29 08:38:41.132,"{'loss': 0.1548, 'learning_rate': 0.00011722169362511894, 'epoch': 1.24}"
2023-11-29 08:36:29.099,"{'loss': 0.0889, 'learning_rate': 0.00011753885188709166, 'epoch': 1.24}"
2023-11-29 08:34:17.066,"{'loss': 0.1285, 'learning_rate': 0.0001178560101490644, 'epoch': 1.23}"
2023-11-29 08:32:05.033,"{'loss': 0.1328, 'learning_rate': 0.00011817316841103712, 'epoch': 1.23}"
2023-11-29 08:29:54.001,"{'loss': 0.205, 'learning_rate': 0.00011849032667300984, 'epoch': 1.22}"
2023-11-29 08:27:41.968,"{'loss': 0.1399, 'learning_rate': 0.00011880748493498257, 'epoch': 1.22}"
2023-11-29 08:25:29.933,"{'loss': 0.1327, 'learning_rate': 0.00011912464319695528, 'epoch': 1.21}"
2023-11-29 08:23:17.899,"{'loss': 0.1195, 'learning_rate': 0.000119441801458928, 'epoch': 1.21}"
2023-11-29 08:21:05.865,"{'loss': 0.1407, 'learning_rate': 0.00011975895972090075, 'epoch': 1.2}"
2023-11-29 08:18:53.831,"{'loss': 0.1782, 'learning_rate': 0.00012007611798287346, 'epoch': 1.2}"
2023-11-29 08:16:41.797,"{'loss': 0.1604, 'learning_rate': 0.00012039327624484618, 'epoch': 1.19}"
2023-11-29 08:14:29.764,"{'loss': 0.1408, 'learning_rate': 0.00012071043450681891, 'epoch': 1.19}"
2023-11-29 08:12:18.731,"{'loss': 0.1483, 'learning_rate': 0.00012102759276879163, 'epoch': 1.18}"
2023-11-29 08:10:06.698,"{'loss': 0.2214, 'learning_rate': 0.00012134475103076435, 'epoch': 1.18}"
2023-11-29 08:07:54.665,"{'loss': 0.172, 'learning_rate': 0.00012166190929273708, 'epoch': 1.18}"
2023-11-29 08:05:42.630,"{'loss': 0.1879, 'learning_rate': 0.0001219790675547098, 'epoch': 1.17}"
2023-11-29 08:03:30.597,"{'loss': 0.1132, 'learning_rate': 0.00012229622581668253, 'epoch': 1.17}"
2023-11-29 08:01:18.564,"{'loss': 0.1732, 'learning_rate': 0.00012261338407865526, 'epoch': 1.16}"
2023-11-29 07:59:06.531,"{'loss': 0.2143, 'learning_rate': 0.00012293054234062796, 'epoch': 1.16}"
2023-11-29 07:56:54.496,"{'loss': 0.1423, 'learning_rate': 0.00012324770060260072, 'epoch': 1.15}"
2023-11-29 07:54:43.463,"{'loss': 0.1769, 'learning_rate': 0.00012356485886457343, 'epoch': 1.15}"
2023-11-29 07:52:31.431,"{'loss': 0.1919, 'learning_rate': 0.00012388201712654616, 'epoch': 1.14}"
2023-11-29 07:50:19.398,"{'loss': 0.1539, 'learning_rate': 0.0001241991753885189, 'epoch': 1.14}"
2023-11-29 07:48:07.365,"{'loss': 0.1309, 'learning_rate': 0.0001245163336504916, 'epoch': 1.13}"
2023-11-29 07:45:55.332,"{'loss': 0.1764, 'learning_rate': 0.00012483349191246432, 'epoch': 1.13}"
2023-11-29 07:43:43.299,"{'loss': 0.2327, 'learning_rate': 0.00012515065017443705, 'epoch': 1.12}"
2023-11-29 07:41:31.265,"{'loss': 0.2136, 'learning_rate': 0.00012546780843640979, 'epoch': 1.12}"
2023-11-29 07:39:19.231,"{'loss': 0.2058, 'learning_rate': 0.0001257849666983825, 'epoch': 1.11}"
2023-11-29 07:37:07.198,"{'loss': 0.1415, 'learning_rate': 0.00012610212496035522, 'epoch': 1.11}"
2023-11-29 07:34:56.165,"{'loss': 0.1315, 'learning_rate': 0.00012641928322232795, 'epoch': 1.1}"
2023-11-29 07:32:44.132,"{'loss': 0.1396, 'learning_rate': 0.00012673644148430068, 'epoch': 1.1}"
2023-11-29 07:30:32.100,"{'loss': 0.1663, 'learning_rate': 0.0001270535997462734, 'epoch': 1.09}"
2023-11-29 07:28:20.067,"{'loss': 0.1214, 'learning_rate': 0.00012737075800824612, 'epoch': 1.09}"
2023-11-29 07:26:08.033,"{'loss': 0.1798, 'learning_rate': 0.00012768791627021885, 'epoch': 1.08}"
2023-11-29 07:23:56.000,"{'loss': 0.1604, 'learning_rate': 0.00012800507453219158, 'epoch': 1.08}"
2023-11-29 07:21:43.967,"{'loss': 0.2248, 'learning_rate': 0.00012832223279416428, 'epoch': 1.08}"
2023-11-29 07:19:31.934,"{'loss': 0.158, 'learning_rate': 0.00012863939105613702, 'epoch': 1.07}"
2023-11-29 07:17:20.902,"{'loss': 0.2271, 'learning_rate': 0.00012895654931810975, 'epoch': 1.07}"
2023-11-29 07:15:08.869,"{'loss': 0.1684, 'learning_rate': 0.00012927370758008245, 'epoch': 1.06}"
2023-11-29 07:12:56.837,"{'loss': 0.1975, 'learning_rate': 0.0001295908658420552, 'epoch': 1.06}"
2023-11-29 07:10:44.805,"{'loss': 0.2041, 'learning_rate': 0.00012990802410402791, 'epoch': 1.05}"
2023-11-29 07:08:32.771,"{'loss': 0.1628, 'learning_rate': 0.00013022518236600062, 'epoch': 1.05}"
2023-11-29 07:06:20.737,"{'loss': 0.2024, 'learning_rate': 0.00013054234062797338, 'epoch': 1.04}"
2023-11-29 07:04:08.702,"{'loss': 0.2058, 'learning_rate': 0.00013085949888994608, 'epoch': 1.04}"
2023-11-29 07:01:57.669,"{'loss': 0.1438, 'learning_rate': 0.00013117665715191884, 'epoch': 1.03}"
2023-11-29 06:59:45.636,"{'loss': 0.1333, 'learning_rate': 0.00013149381541389154, 'epoch': 1.03}"
2023-11-29 06:57:33.602,"{'loss': 0.205, 'learning_rate': 0.00013181097367586425, 'epoch': 1.02}"
2023-11-29 06:55:21.568,"{'loss': 0.1149, 'learning_rate': 0.000132128131937837, 'epoch': 1.02}"
2023-11-29 06:53:09.536,"{'loss': 0.21, 'learning_rate': 0.0001324452901998097, 'epoch': 1.01}"
2023-11-29 06:50:57.501,"{'loss': 0.1822, 'learning_rate': 0.00013276244846178244, 'epoch': 1.01}"
2023-11-29 06:48:45.468,"{'loss': 0.1854, 'learning_rate': 0.00013307960672375517, 'epoch': 1.0}"
2023-11-29 06:46:40.435,"{'loss': 0.2113, 'learning_rate': 0.00013339676498572788, 'epoch': 1.0}"
2023-11-29 06:44:28.402,"{'loss': 0.2004, 'learning_rate': 0.0001337139232477006, 'epoch': 0.99}"
2023-11-29 06:42:16.369,"{'loss': 0.1999, 'learning_rate': 0.00013403108150967334, 'epoch': 0.99}"
2023-11-29 06:40:04.336,"{'loss': 0.2044, 'learning_rate': 0.00013434823977164607, 'epoch': 0.98}"
2023-11-29 06:37:52.302,"{'loss': 0.2133, 'learning_rate': 0.00013466539803361877, 'epoch': 0.98}"
2023-11-29 06:35:40.268,"{'loss': 0.1985, 'learning_rate': 0.0001349825562955915, 'epoch': 0.98}"
2023-11-29 06:33:29.235,"{'loss': 0.1955, 'learning_rate': 0.00013529971455756423, 'epoch': 0.97}"
2023-11-29 06:31:17.201,"{'loss': 0.2563, 'learning_rate': 0.00013561687281953697, 'epoch': 0.97}"
2023-11-29 06:29:05.168,"{'loss': 0.1542, 'learning_rate': 0.00013593403108150967, 'epoch': 0.96}"
2023-11-29 06:26:53.134,"{'loss': 0.2405, 'learning_rate': 0.0001362511893434824, 'epoch': 0.96}"
2023-11-29 06:24:41.100,"{'loss': 0.2684, 'learning_rate': 0.00013656834760545513, 'epoch': 0.95}"
2023-11-29 06:22:29.065,"{'loss': 0.2174, 'learning_rate': 0.00013688550586742786, 'epoch': 0.95}"
2023-11-29 06:20:17.033,"{'loss': 0.2484, 'learning_rate': 0.00013720266412940057, 'epoch': 0.94}"
2023-11-29 06:18:05.000,"{'loss': 0.2031, 'learning_rate': 0.0001375198223913733, 'epoch': 0.94}"
2023-11-29 06:15:53.966,"{'loss': 0.2357, 'learning_rate': 0.00013783698065334603, 'epoch': 0.93}"
2023-11-29 06:13:41.932,"{'loss': 0.2755, 'learning_rate': 0.00013815413891531873, 'epoch': 0.93}"
2023-11-29 06:11:29.898,"{'loss': 0.2318, 'learning_rate': 0.0001384712971772915, 'epoch': 0.92}"
2023-11-29 06:09:17.864,"{'loss': 0.1946, 'learning_rate': 0.0001387884554392642, 'epoch': 0.92}"
2023-11-29 06:07:05.830,"{'loss': 0.2098, 'learning_rate': 0.00013910561370123693, 'epoch': 0.91}"
2023-11-29 06:04:53.797,"{'loss': 0.2469, 'learning_rate': 0.00013942277196320966, 'epoch': 0.91}"
2023-11-29 06:02:41.762,"{'loss': 0.2458, 'learning_rate': 0.00013973993022518236, 'epoch': 0.9}"
2023-11-29 06:00:29.728,"{'loss': 0.2098, 'learning_rate': 0.00014005708848715512, 'epoch': 0.9}"
2023-11-29 05:58:18.694,"{'loss': 0.2166, 'learning_rate': 0.00014037424674912783, 'epoch': 0.89}"
2023-11-29 05:56:06.660,"{'loss': 0.2253, 'learning_rate': 0.00014069140501110053, 'epoch': 0.89}"
2023-11-29 05:53:54.626,"{'loss': 0.2099, 'learning_rate': 0.0001410085632730733, 'epoch': 0.88}"
2023-11-29 05:51:42.593,"{'loss': 0.2264, 'learning_rate': 0.000141325721535046, 'epoch': 0.88}"
2023-11-29 05:49:30.559,"{'loss': 0.1919, 'learning_rate': 0.00014164287979701872, 'epoch': 0.88}"
2023-11-29 05:47:18.526,"{'loss': 0.2432, 'learning_rate': 0.00014196003805899145, 'epoch': 0.87}"
2023-11-29 05:45:06.493,"{'loss': 0.2261, 'learning_rate': 0.00014227719632096416, 'epoch': 0.87}"
2023-11-29 05:42:54.461,"{'loss': 0.2012, 'learning_rate': 0.0001425943545829369, 'epoch': 0.86}"
2023-11-29 05:40:43.428,"{'loss': 0.2092, 'learning_rate': 0.00014291151284490962, 'epoch': 0.86}"
2023-11-29 05:38:31.395,"{'loss': 0.2212, 'learning_rate': 0.00014322867110688235, 'epoch': 0.85}"
2023-11-29 05:36:19.362,"{'loss': 0.1808, 'learning_rate': 0.00014354582936885506, 'epoch': 0.85}"
2023-11-29 05:34:07.328,"{'loss': 0.1914, 'learning_rate': 0.0001438629876308278, 'epoch': 0.84}"
2023-11-29 05:31:55.294,"{'loss': 0.1397, 'learning_rate': 0.00014418014589280052, 'epoch': 0.84}"
2023-11-29 05:29:43.262,"{'loss': 0.206, 'learning_rate': 0.00014449730415477325, 'epoch': 0.83}"
2023-11-29 05:27:31.228,"{'loss': 0.2374, 'learning_rate': 0.00014481446241674595, 'epoch': 0.83}"
2023-11-29 05:25:19.195,"{'loss': 0.1998, 'learning_rate': 0.00014513162067871868, 'epoch': 0.82}"
2023-11-29 05:23:07.161,"{'loss': 0.3035, 'learning_rate': 0.00014544877894069142, 'epoch': 0.82}"
2023-11-29 05:20:56.127,"{'loss': 0.2745, 'learning_rate': 0.00014576593720266415, 'epoch': 0.81}"
2023-11-29 05:18:44.094,"{'loss': 0.229, 'learning_rate': 0.00014608309546463685, 'epoch': 0.81}"
2023-11-29 05:16:32.059,"{'loss': 0.3243, 'learning_rate': 0.00014640025372660958, 'epoch': 0.8}"
2023-11-29 05:14:20.026,"{'loss': 0.2095, 'learning_rate': 0.0001467174119885823, 'epoch': 0.8}"
2023-11-29 05:12:07.993,"{'loss': 0.2667, 'learning_rate': 0.00014703457025055502, 'epoch': 0.79}"
2023-11-29 05:09:55.960,"{'loss': 0.1799, 'learning_rate': 0.00014735172851252778, 'epoch': 0.79}"
2023-11-29 05:07:43.926,"{'loss': 0.2933, 'learning_rate': 0.00014766888677450048, 'epoch': 0.78}"
2023-11-29 05:05:31.891,"{'loss': 0.2172, 'learning_rate': 0.0001479860450364732, 'epoch': 0.78}"
